order_id,order_date,product,category,region,quantity,price,revenue,year,month,month_name,month_year,profit,order_size
145326,2024-05-15,Phone,Electronics,North,4,791,3164,2024,5,May,2024-05,949.1999999999999,Large
145327,2024-06-10,Tablet,Electronics,Central,4,496,1984,2024,6,June,2024-06,595.1999999999999,Large
145328,2023-04-03,Keyboard,Accessories,East,2,55,110,2023,4,April,2023-04,33.0,Small
145329,2024-01-18,Smartwatch,Wearables,Central,3,262,786,2024,1,January,2024-01,235.79999999999998,Medium
145330,2023-10-06,Headphones,Accessories,West,3,140,420,2023,10,October,2023-10,126.0,Medium
145331,2024-12-27,Smartwatch,Wearables,Central,2,297,594,2024,12,December,2024-12,178.2,Medium
145332,2024-03-24,Smartwatch,Wearables,East,1,326,326,2024,3,March,2024-03,97.8,Medium
145333,2024-08-05,Keyboard,Accessories,West,5,55,275,2024,8,August,2024-08,82.5,Small
145334,2024-09-12,Keyboard,Accessories,South,2,102,204,2024,9,September,2024-09,61.199999999999996,Small
145335,2023-10-15,Laptop,Electronics,North,3,889,2667,2023,10,October,2023-10,800.1,Large
145336,2024-04-20,Smartwatch,Wearables,Central,3,333,999,2024,4,April,2024-04,299.7,Medium
145337,2024-11-02,Monitor,Electronics,East,2,205,410,2024,11,November,2024-11,123.0,Medium
145338,2023-06-20,Mouse,Accessories,North,5,28,140,2023,6,June,2023-06,42.0,Small
145339,2024-06-08,Monitor,Electronics,West,3,249,747,2024,6,June,2024-06,224.1,Medium
145340,2024-01-07,Mouse,Accessories,East,3,60,180,2024,1,January,2024-01,54.0,Small
145341,2024-01-28,Keyboard,Accessories,Central,2,102,204,2024,1,January,2024-01,61.199999999999996,Small
145342,2023-07-04,Tablet,Electronics,Central,1,450,450,2023,7,July,2023-07,135.0,Medium
145343,2024-05-24,Monitor,Electronics,South,2,260,520,2024,5,May,2024-05,156.0,Medium
145344,2024-03-07,Laptop,Electronics,North,2,869,1738,2024,3,March,2024-03,521.4,Large
145345,2023-07-28,Monitor,Electronics,Central,1,294,294,2023,7,July,2023-07,88.2,Small
145346,2023-11-25,Phone,Electronics,West,4,799,3196,2023,11,November,2023-11,958.8,Large
145347,2023-12-27,Monitor,Electronics,West,1,219,219,2023,12,December,2023-12,65.7,Small
145348,2024-03-19,Laptop,Electronics,West,1,866,866,2024,3,March,2024-03,259.8,Medium
145349,2024-03-16,Laptop,Electronics,West,5,940,4700,2024,3,March,2024-03,1410.0,Large
145350,2024-01-04,Headphones,Accessories,North,4,131,524,2024,1,January,2024-01,157.2,Medium
145351,2023-04-16,Phone,Electronics,South,1,761,761,2023,4,April,2023-04,228.29999999999998,Medium
145352,2024-12-24,Mouse,Accessories,South,2,32,64,2024,12,December,2024-12,19.2,Small
145353,2023-11-21,Keyboard,Accessories,East,5,111,555,2023,11,November,2023-11,166.5,Medium
145354,2023-08-20,Monitor,Electronics,North,5,277,1385,2023,8,August,2023-08,415.5,Large
145355,2024-12-25,Monitor,Electronics,East,4,244,976,2024,12,December,2024-12,292.8,Medium
145356,2024-12-08,Keyboard,Accessories,Central,5,24,120,2024,12,December,2024-12,36.0,Small
145357,2023-09-06,Smartwatch,Wearables,East,1,331,331,2023,9,September,2023-09,99.3,Medium
145358,2023-11-13,Smartwatch,Wearables,West,5,270,1350,2023,11,November,2023-11,405.0,Large
145359,2023-09-21,Laptop,Electronics,South,5,939,4695,2023,9,September,2023-09,1408.5,Large
145360,2024-12-29,Tablet,Electronics,South,5,482,2410,2024,12,December,2024-12,723.0,Large
145361,2024-05-17,Laptop,Electronics,South,2,925,1850,2024,5,May,2024-05,555.0,Large
145362,2023-09-20,Monitor,Electronics,North,4,246,984,2023,9,September,2023-09,295.2,Medium
145363,2024-11-12,Monitor,Electronics,West,1,285,285,2024,11,November,2024-11,85.5,Small
145364,2024-02-20,Tablet,Electronics,East,5,542,2710,2024,2,February,2024-02,813.0,Large
145365,2024-10-29,Keyboard,Accessories,Central,3,50,150,2024,10,October,2024-10,45.0,Small
145366,2023-03-11,Smartwatch,Wearables,North,1,343,343,2023,3,March,2023-03,102.89999999999999,Medium
145367,2023-08-22,Keyboard,Accessories,Central,2,39,78,2023,8,August,2023-08,23.4,Small
145368,2024-03-07,Tablet,Electronics,North,4,450,1800,2024,3,March,2024-03,540.0,Large
145369,2023-02-23,Tablet,Electronics,West,2,463,926,2023,2,February,2023-02,277.8,Medium
145370,2023-06-19,Phone,Electronics,North,2,788,1576,2023,6,June,2023-06,472.79999999999995,Large
145371,2023-02-05,Mouse,Accessories,Central,4,60,240,2023,2,February,2023-02,72.0,Small
145372,2023-09-16,Tablet,Electronics,North,1,524,524,2023,9,September,2023-09,157.2,Medium
145373,2023-09-08,Laptop,Electronics,West,2,891,1782,2023,9,September,2023-09,534.6,Large
145374,2023-01-13,Headphones,Accessories,South,5,89,445,2023,1,January,2023-01,133.5,Medium
145375,2024-11-01,Phone,Electronics,North,2,836,1672,2024,11,November,2024-11,501.59999999999997,Large
145376,2024-06-24,Smartwatch,Wearables,Central,1,310,310,2024,6,June,2024-06,93.0,Medium
145377,2023-02-26,Headphones,Accessories,Central,3,105,315,2023,2,February,2023-02,94.5,Medium
145378,2023-06-10,Phone,Electronics,North,3,803,2409,2023,6,June,2023-06,722.6999999999999,Large
145379,2024-03-12,Smartwatch,Wearables,West,4,315,1260,2024,3,March,2024-03,378.0,Large
145380,2023-08-18,Keyboard,Accessories,East,4,96,384,2023,8,August,2023-08,115.19999999999999,Medium
145381,2023-07-12,Mouse,Accessories,South,2,18,36,2023,7,July,2023-07,10.799999999999999,Small
145382,2024-09-11,Monitor,Electronics,West,3,236,708,2024,9,September,2024-09,212.4,Medium
145383,2023-12-23,Keyboard,Accessories,East,4,62,248,2023,12,December,2023-12,74.39999999999999,Small
145384,2023-12-18,Keyboard,Accessories,Central,3,69,207,2023,12,December,2023-12,62.099999999999994,Small
145385,2023-09-15,Phone,Electronics,North,1,812,812,2023,9,September,2023-09,243.6,Medium
145386,2024-09-13,Keyboard,Accessories,Central,5,32,160,2024,9,September,2024-09,48.0,Small
145387,2024-10-03,Headphones,Accessories,North,3,96,288,2024,10,October,2024-10,86.39999999999999,Small
145388,2024-09-26,Keyboard,Accessories,South,4,119,476,2024,9,September,2024-09,142.79999999999998,Medium
145389,2024-09-19,Mouse,Accessories,North,3,12,36,2024,9,September,2024-09,10.799999999999999,Small
145390,2023-10-20,Headphones,Accessories,Central,4,135,540,2023,10,October,2023-10,162.0,Medium
145392,2023-08-22,Phone,Electronics,East,1,827,827,2023,8,August,2023-08,248.1,Medium
145393,2023-10-23,Headphones,Accessories,East,4,87,348,2023,10,October,2023-10,104.39999999999999,Medium
145394,2024-12-03,Phone,Electronics,North,4,821,3284,2024,12,December,2024-12,985.1999999999999,Large
145395,2024-06-20,Tablet,Electronics,West,1,514,514,2024,6,June,2024-06,154.2,Medium
145396,2024-01-14,Tablet,Electronics,Central,5,537,2685,2024,1,January,2024-01,805.5,Large
145397,2024-11-08,Mouse,Accessories,Central,1,14,14,2024,11,November,2024-11,4.2,Small
145398,2023-07-29,Laptop,Electronics,West,3,926,2778,2023,7,July,2023-07,833.4,Large
145399,2024-06-22,Smartwatch,Wearables,East,2,332,664,2024,6,June,2024-06,199.2,Medium
145400,2023-06-27,Laptop,Electronics,East,5,875,4375,2023,6,June,2023-06,1312.5,Large
145401,2024-07-09,Headphones,Accessories,Central,1,84,84,2024,7,July,2024-07,25.2,Small
145402,2023-03-13,Laptop,Electronics,North,3,892,2676,2023,3,March,2023-03,802.8,Large
145403,2024-05-22,Monitor,Electronics,North,2,218,436,2024,5,May,2024-05,130.79999999999998,Medium
145404,2023-08-10,Phone,Electronics,South,4,799,3196,2023,8,August,2023-08,958.8,Large
145405,2023-08-16,Mouse,Accessories,East,5,61,305,2023,8,August,2023-08,91.5,Medium
145406,2023-08-21,Headphones,Accessories,Central,5,86,430,2023,8,August,2023-08,129.0,Medium
145407,2023-09-25,Phone,Electronics,North,4,788,3152,2023,9,September,2023-09,945.5999999999999,Large
145408,2023-09-11,Laptop,Electronics,South,2,871,1742,2023,9,September,2023-09,522.6,Large
145409,2024-11-05,Headphones,Accessories,West,4,169,676,2024,11,November,2024-11,202.79999999999998,Medium
145410,2023-01-06,Smartwatch,Wearables,North,2,282,564,2023,1,January,2023-01,169.2,Medium
145411,2023-02-16,Monitor,Electronics,North,5,234,1170,2023,2,February,2023-02,351.0,Large
145412,2024-02-11,Smartwatch,Wearables,Central,2,340,680,2024,2,February,2024-02,204.0,Medium
145413,2024-08-02,Headphones,Accessories,East,1,150,150,2024,8,August,2024-08,45.0,Small
145414,2023-09-11,Smartwatch,Wearables,Central,5,261,1305,2023,9,September,2023-09,391.5,Large
145415,2024-03-24,Smartwatch,Wearables,West,2,337,674,2024,3,March,2024-03,202.2,Medium
145416,2023-02-28,Headphones,Accessories,East,3,134,402,2023,2,February,2023-02,120.6,Medium
145417,2024-01-28,Tablet,Electronics,Central,2,465,930,2024,1,January,2024-01,279.0,Medium
145418,2024-09-22,Smartwatch,Wearables,North,2,289,578,2024,9,September,2024-09,173.4,Medium
145419,2024-11-28,Tablet,Electronics,Central,5,490,2450,2024,11,November,2024-11,735.0,Large
145420,2024-07-13,Phone,Electronics,East,2,794,1588,2024,7,July,2024-07,476.4,Large
145421,2023-07-10,Keyboard,Accessories,South,4,45,180,2023,7,July,2023-07,54.0,Small
145422,2023-09-22,Keyboard,Accessories,South,3,81,243,2023,9,September,2023-09,72.89999999999999,Small
145423,2024-11-14,Keyboard,Accessories,West,4,86,344,2024,11,November,2024-11,103.2,Medium
145424,2024-07-11,Keyboard,Accessories,Central,4,44,176,2024,7,July,2024-07,52.8,Small
145425,2023-05-23,Smartwatch,Wearables,North,4,294,1176,2023,5,May,2023-05,352.8,Large
145426,2023-09-03,Mouse,Accessories,West,5,77,385,2023,9,September,2023-09,115.5,Medium
145427,2023-08-04,Monitor,Electronics,West,1,260,260,2023,8,August,2023-08,78.0,Small
145428,2024-03-12,Tablet,Electronics,West,3,471,1413,2024,3,March,2024-03,423.9,Large
145429,2024-11-18,Headphones,Accessories,East,1,105,105,2024,11,November,2024-11,31.5,Small
145430,2024-04-20,Smartwatch,Wearables,South,1,277,277,2024,4,April,2024-04,83.1,Small
145431,2024-01-19,Tablet,Electronics,East,5,486,2430,2024,1,January,2024-01,729.0,Large
145432,2024-10-18,Phone,Electronics,South,2,799,1598,2024,10,October,2024-10,479.4,Large
145433,2024-06-30,Monitor,Electronics,Central,2,286,572,2024,6,June,2024-06,171.6,Medium
145434,2024-02-19,Headphones,Accessories,East,5,90,450,2024,2,February,2024-02,135.0,Medium
145435,2023-05-12,Phone,Electronics,North,5,780,3900,2023,5,May,2023-05,1170.0,Large
145436,2024-02-02,Keyboard,Accessories,Central,3,72,216,2024,2,February,2024-02,64.8,Small
145437,2024-05-21,Mouse,Accessories,East,4,42,168,2024,5,May,2024-05,50.4,Small
145438,2023-06-02,Headphones,Accessories,North,1,99,99,2023,6,June,2023-06,29.7,Small
145439,2024-07-13,Headphones,Accessories,Central,2,137,274,2024,7,July,2024-07,82.2,Small
145440,2023-06-17,Laptop,Electronics,Central,5,947,4735,2023,6,June,2023-06,1420.5,Large
145441,2024-11-20,Mouse,Accessories,North,5,13,65,2024,11,November,2024-11,19.5,Small
145442,2024-08-29,Mouse,Accessories,North,4,69,276,2024,8,August,2024-08,82.8,Small
145443,2023-08-18,Smartwatch,Wearables,West,5,266,1330,2023,8,August,2023-08,399.0,Large
145444,2024-12-03,Mouse,Accessories,East,1,17,17,2024,12,December,2024-12,5.1,Small
145445,2024-02-08,Smartwatch,Wearables,South,2,289,578,2024,2,February,2024-02,173.4,Medium
145446,2023-05-24,Monitor,Electronics,North,4,284,1136,2023,5,May,2023-05,340.8,Large
145447,2024-11-06,Smartwatch,Wearables,South,4,279,1116,2024,11,November,2024-11,334.8,Large
145448,2024-06-14,Smartwatch,Wearables,West,3,284,852,2024,6,June,2024-06,255.6,Medium
145449,2023-03-09,Keyboard,Accessories,South,4,38,152,2023,3,March,2023-03,45.6,Small
145450,2023-04-08,Laptop,Electronics,North,2,930,1860,2023,4,April,2023-04,558.0,Large
145451,2023-01-07,Monitor,Electronics,East,1,250,250,2023,1,January,2023-01,75.0,Small
145452,2023-06-26,Smartwatch,Wearables,South,5,317,1585,2023,6,June,2023-06,475.5,Large
145453,2023-07-25,Phone,Electronics,Central,1,829,829,2023,7,July,2023-07,248.7,Medium
145454,2023-10-26,Keyboard,Accessories,South,1,26,26,2023,10,October,2023-10,7.8,Small
145455,2023-08-17,Tablet,Electronics,West,2,470,940,2023,8,August,2023-08,282.0,Medium
145456,2024-09-22,Headphones,Accessories,West,3,74,222,2024,9,September,2024-09,66.6,Small
145457,2023-09-27,Smartwatch,Wearables,North,4,309,1236,2023,9,September,2023-09,370.8,Large
145458,2023-03-22,Smartwatch,Wearables,East,3,334,1002,2023,3,March,2023-03,300.59999999999997,Large
145459,2024-11-02,Laptop,Electronics,South,3,917,2751,2024,11,November,2024-11,825.3,Large
145460,2023-07-07,Smartwatch,Wearables,North,3,308,924,2023,7,July,2023-07,277.2,Medium
145461,2024-11-30,Monitor,Electronics,East,5,236,1180,2024,11,November,2024-11,354.0,Large
145462,2024-05-15,Laptop,Electronics,West,1,936,936,2024,5,May,2024-05,280.8,Medium
145463,2024-12-06,Keyboard,Accessories,South,1,66,66,2024,12,December,2024-12,19.8,Small
145464,2024-05-01,Phone,Electronics,North,3,824,2472,2024,5,May,2024-05,741.6,Large
145465,2024-05-02,Phone,Electronics,South,3,756,2268,2024,5,May,2024-05,680.4,Large
145466,2024-04-22,Monitor,Electronics,South,4,206,824,2024,4,April,2024-04,247.2,Medium
145467,2024-12-03,Tablet,Electronics,Central,5,500,2500,2024,12,December,2024-12,750.0,Large
145468,2023-10-16,Phone,Electronics,West,4,797,3188,2023,10,October,2023-10,956.4,Large
145469,2023-04-16,Monitor,Electronics,East,5,200,1000,2023,4,April,2023-04,300.0,Large
145470,2024-10-02,Laptop,Electronics,West,3,911,2733,2024,10,October,2024-10,819.9,Large
145471,2024-08-31,Headphones,Accessories,North,5,159,795,2024,8,August,2024-08,238.5,Medium
145472,2024-07-29,Headphones,Accessories,West,1,155,155,2024,7,July,2024-07,46.5,Small
145473,2024-10-01,Headphones,Accessories,North,2,87,174,2024,10,October,2024-10,52.199999999999996,Small
145474,2023-08-11,Keyboard,Accessories,West,1,108,108,2023,8,August,2023-08,32.4,Small
145475,2024-01-17,Laptop,Electronics,North,3,945,2835,2024,1,January,2024-01,850.5,Large
145476,2023-04-14,Smartwatch,Wearables,North,1,254,254,2023,4,April,2023-04,76.2,Small
145477,2024-10-25,Phone,Electronics,South,5,827,4135,2024,10,October,2024-10,1240.5,Large
145478,2023-04-24,Keyboard,Accessories,Central,5,56,280,2023,4,April,2023-04,84.0,Small
145479,2024-05-22,Keyboard,Accessories,Central,3,82,246,2024,5,May,2024-05,73.8,Small
145480,2023-02-24,Phone,Electronics,South,4,810,3240,2023,2,February,2023-02,972.0,Large
145481,2023-05-01,Headphones,Accessories,Central,5,138,690,2023,5,May,2023-05,207.0,Medium
145482,2023-08-05,Headphones,Accessories,East,1,99,99,2023,8,August,2023-08,29.7,Small
145483,2024-09-26,Headphones,Accessories,South,3,132,396,2024,9,September,2024-09,118.8,Medium
145484,2023-01-03,Tablet,Electronics,Central,1,492,492,2023,1,January,2023-01,147.6,Medium
145485,2023-04-02,Phone,Electronics,South,2,815,1630,2023,4,April,2023-04,489.0,Large
145486,2024-02-11,Laptop,Electronics,South,3,897,2691,2024,2,February,2024-02,807.3,Large
145487,2024-11-06,Laptop,Electronics,South,1,929,929,2024,11,November,2024-11,278.7,Medium
145488,2024-03-16,Phone,Electronics,Central,4,825,3300,2024,3,March,2024-03,990.0,Large
145489,2024-09-22,Headphones,Accessories,Central,4,107,428,2024,9,September,2024-09,128.4,Medium
145490,2024-03-07,Keyboard,Accessories,East,1,112,112,2024,3,March,2024-03,33.6,Small
145491,2023-03-02,Laptop,Electronics,South,5,870,4350,2023,3,March,2023-03,1305.0,Large
145492,2024-12-26,Monitor,Electronics,Central,5,246,1230,2024,12,December,2024-12,369.0,Large
145493,2024-04-17,Keyboard,Accessories,East,1,82,82,2024,4,April,2024-04,24.599999999999998,Small
145494,2023-09-04,Phone,Electronics,West,5,809,4045,2023,9,September,2023-09,1213.5,Large
145495,2024-01-07,Smartwatch,Wearables,East,5,261,1305,2024,1,January,2024-01,391.5,Large
145496,2023-10-16,Keyboard,Accessories,Central,5,78,390,2023,10,October,2023-10,117.0,Medium
145497,2024-08-12,Tablet,Electronics,West,3,513,1539,2024,8,August,2024-08,461.7,Large
145498,2023-01-24,Mouse,Accessories,North,5,59,295,2023,1,January,2023-01,88.5,Small
145499,2024-02-10,Laptop,Electronics,Central,5,901,4505,2024,2,February,2024-02,1351.5,Large
145500,2023-11-04,Tablet,Electronics,East,1,547,547,2023,11,November,2023-11,164.1,Medium
145501,2024-09-04,Monitor,Electronics,West,3,218,654,2024,9,September,2024-09,196.2,Medium
145502,2024-01-07,Laptop,Electronics,South,2,862,1724,2024,1,January,2024-01,517.1999999999999,Large
145503,2024-09-26,Tablet,Electronics,East,3,520,1560,2024,9,September,2024-09,468.0,Large
145504,2023-08-03,Keyboard,Accessories,Central,5,94,470,2023,8,August,2023-08,141.0,Medium
145505,2023-09-19,Phone,Electronics,East,2,789,1578,2023,9,September,2023-09,473.4,Large
145506,2023-12-12,Laptop,Electronics,South,1,863,863,2023,12,December,2023-12,258.9,Medium
145507,2024-02-17,Keyboard,Accessories,North,5,85,425,2024,2,February,2024-02,127.5,Medium
145508,2023-05-03,Monitor,Electronics,East,5,220,1100,2023,5,May,2023-05,330.0,Large
145509,2023-11-16,Keyboard,Accessories,Central,1,88,88,2023,11,November,2023-11,26.4,Small
145510,2023-12-03,Tablet,Electronics,West,3,536,1608,2023,12,December,2023-12,482.4,Large
145511,2023-06-07,Phone,Electronics,North,3,792,2376,2023,6,June,2023-06,712.8,Large
145512,2023-11-23,Headphones,Accessories,North,4,158,632,2023,11,November,2023-11,189.6,Medium
145513,2024-10-22,Phone,Electronics,South,4,755,3020,2024,10,October,2024-10,906.0,Large
145514,2023-03-06,Keyboard,Accessories,North,5,41,205,2023,3,March,2023-03,61.5,Small
145515,2024-01-04,Headphones,Accessories,North,2,88,176,2024,1,January,2024-01,52.8,Small
145516,2023-01-04,Monitor,Electronics,North,2,232,464,2023,1,January,2023-01,139.2,Medium
145517,2024-11-16,Monitor,Electronics,Central,3,283,849,2024,11,November,2024-11,254.7,Medium
145518,2024-10-09,Keyboard,Accessories,North,1,97,97,2024,10,October,2024-10,29.099999999999998,Small
145519,2023-03-01,Headphones,Accessories,East,2,125,250,2023,3,March,2023-03,75.0,Small
145520,2023-02-14,Smartwatch,Wearables,North,4,347,1388,2023,2,February,2023-02,416.4,Large
145521,2024-08-06,Keyboard,Accessories,South,4,108,432,2024,8,August,2024-08,129.6,Medium
145522,2024-08-29,Smartwatch,Wearables,North,5,345,1725,2024,8,August,2024-08,517.5,Large
145523,2024-06-26,Tablet,Electronics,East,2,507,1014,2024,6,June,2024-06,304.2,Large
145524,2023-06-05,Smartwatch,Wearables,South,2,314,628,2023,6,June,2023-06,188.4,Medium
145525,2023-03-05,Monitor,Electronics,Central,3,218,654,2023,3,March,2023-03,196.2,Medium
145526,2024-02-25,Smartwatch,Wearables,South,4,322,1288,2024,2,February,2024-02,386.4,Large
145527,2023-11-19,Headphones,Accessories,East,1,96,96,2023,11,November,2023-11,28.799999999999997,Small
145528,2023-04-19,Mouse,Accessories,South,3,42,126,2023,4,April,2023-04,37.8,Small
145529,2024-04-07,Mouse,Accessories,West,4,39,156,2024,4,April,2024-04,46.8,Small
145530,2024-08-02,Monitor,Electronics,East,4,211,844,2024,8,August,2024-08,253.2,Medium
145531,2024-06-30,Phone,Electronics,South,1,779,779,2024,6,June,2024-06,233.7,Medium
145532,2023-09-08,Headphones,Accessories,North,1,164,164,2023,9,September,2023-09,49.199999999999996,Small
145533,2024-05-24,Smartwatch,Wearables,South,2,344,688,2024,5,May,2024-05,206.4,Medium
145534,2024-07-01,Keyboard,Accessories,North,5,45,225,2024,7,July,2024-07,67.5,Small
145535,2024-03-16,Phone,Electronics,West,1,798,798,2024,3,March,2024-03,239.39999999999998,Medium
145536,2024-03-29,Phone,Electronics,Central,2,754,1508,2024,3,March,2024-03,452.4,Large
145537,2024-10-05,Tablet,Electronics,East,5,481,2405,2024,10,October,2024-10,721.5,Large
145538,2024-11-09,Monitor,Electronics,Central,1,248,248,2024,11,November,2024-11,74.39999999999999,Small
145539,2023-10-01,Monitor,Electronics,South,4,288,1152,2023,10,October,2023-10,345.59999999999997,Large
145540,2023-03-01,Laptop,Electronics,West,1,927,927,2023,3,March,2023-03,278.09999999999997,Medium
145541,2023-12-08,Phone,Electronics,South,2,752,1504,2023,12,December,2023-12,451.2,Large
145542,2024-01-29,Phone,Electronics,West,5,810,4050,2024,1,January,2024-01,1215.0,Large
145543,2023-04-23,Tablet,Electronics,Central,4,517,2068,2023,4,April,2023-04,620.4,Large
145544,2023-08-09,Keyboard,Accessories,West,4,28,112,2023,8,August,2023-08,33.6,Small
145545,2023-03-09,Keyboard,Accessories,South,5,85,425,2023,3,March,2023-03,127.5,Medium
145547,2024-04-11,Laptop,Electronics,North,4,891,3564,2024,4,April,2024-04,1069.2,Large
145548,2023-09-20,Phone,Electronics,North,2,765,1530,2023,9,September,2023-09,459.0,Large
145549,2023-05-11,Keyboard,Accessories,West,2,21,42,2023,5,May,2023-05,12.6,Small
145550,2024-02-28,Phone,Electronics,West,3,846,2538,2024,2,February,2024-02,761.4,Large
145551,2023-09-24,Smartwatch,Wearables,West,4,291,1164,2023,9,September,2023-09,349.2,Large
145552,2024-12-20,Keyboard,Accessories,West,1,96,96,2024,12,December,2024-12,28.799999999999997,Small
145553,2023-07-31,Tablet,Electronics,West,3,513,1539,2023,7,July,2023-07,461.7,Large
145554,2024-07-16,Mouse,Accessories,North,5,10,50,2024,7,July,2024-07,15.0,Small
145555,2023-10-15,Laptop,Electronics,East,3,884,2652,2023,10,October,2023-10,795.6,Large
145556,2024-02-29,Laptop,Electronics,Central,5,875,4375,2024,2,February,2024-02,1312.5,Large
145557,2024-07-07,Headphones,Accessories,North,5,119,595,2024,7,July,2024-07,178.5,Medium
145558,2024-12-07,Phone,Electronics,West,2,797,1594,2024,12,December,2024-12,478.2,Large
145559,2023-09-01,Tablet,Electronics,East,2,523,1046,2023,9,September,2023-09,313.8,Large
145560,2024-12-12,Monitor,Electronics,East,2,267,534,2024,12,December,2024-12,160.2,Medium
145561,2024-09-24,Headphones,Accessories,Central,2,135,270,2024,9,September,2024-09,81.0,Small
145562,2023-11-30,Laptop,Electronics,South,3,927,2781,2023,11,November,2023-11,834.3,Large
145563,2023-11-24,Phone,Electronics,South,4,791,3164,2023,11,November,2023-11,949.1999999999999,Large
145564,2024-12-15,Mouse,Accessories,South,2,15,30,2024,12,December,2024-12,9.0,Small
145565,2023-04-16,Smartwatch,Wearables,South,4,332,1328,2023,4,April,2023-04,398.4,Large
145566,2023-03-20,Headphones,Accessories,North,3,103,309,2023,3,March,2023-03,92.7,Medium
145567,2023-06-14,Mouse,Accessories,North,3,52,156,2023,6,June,2023-06,46.8,Small
145568,2024-09-22,Laptop,Electronics,West,3,901,2703,2024,9,September,2024-09,810.9,Large
145569,2023-02-26,Phone,Electronics,East,3,817,2451,2023,2,February,2023-02,735.3,Large
145570,2023-07-07,Mouse,Accessories,North,1,13,13,2023,7,July,2023-07,3.9,Small
145571,2023-02-21,Headphones,Accessories,North,5,111,555,2023,2,February,2023-02,166.5,Medium
145572,2023-03-13,Laptop,Electronics,Central,1,913,913,2023,3,March,2023-03,273.9,Medium
145573,2023-11-20,Laptop,Electronics,North,1,907,907,2023,11,November,2023-11,272.09999999999997,Medium
145574,2024-09-03,Headphones,Accessories,South,5,167,835,2024,9,September,2024-09,250.5,Medium
145575,2023-12-04,Phone,Electronics,North,3,761,2283,2023,12,December,2023-12,684.9,Large
145576,2023-06-04,Monitor,Electronics,South,2,225,450,2023,6,June,2023-06,135.0,Medium
145577,2023-02-28,Headphones,Accessories,North,5,142,710,2023,2,February,2023-02,213.0,Medium
145578,2023-10-02,Headphones,Accessories,West,3,78,234,2023,10,October,2023-10,70.2,Small
145579,2023-07-20,Phone,Electronics,West,2,841,1682,2023,7,July,2023-07,504.59999999999997,Large
145580,2023-10-22,Keyboard,Accessories,Central,5,74,370,2023,10,October,2023-10,111.0,Medium
145581,2023-11-18,Laptop,Electronics,East,4,913,3652,2023,11,November,2023-11,1095.6,Large
145582,2023-11-25,Keyboard,Accessories,Central,1,90,90,2023,11,November,2023-11,27.0,Small
145583,2024-01-25,Keyboard,Accessories,North,2,78,156,2024,1,January,2024-01,46.8,Small
145584,2023-10-11,Keyboard,Accessories,North,2,74,148,2023,10,October,2023-10,44.4,Small
145586,2024-09-01,Tablet,Electronics,North,5,535,2675,2024,9,September,2024-09,802.5,Large
145587,2023-12-15,Headphones,Accessories,South,5,126,630,2023,12,December,2023-12,189.0,Medium
145588,2024-03-07,Keyboard,Accessories,East,2,39,78,2024,3,March,2024-03,23.4,Small
145589,2024-11-24,Mouse,Accessories,West,4,57,228,2024,11,November,2024-11,68.39999999999999,Small
145590,2024-01-17,Mouse,Accessories,East,2,27,54,2024,1,January,2024-01,16.2,Small
145591,2023-09-29,Tablet,Electronics,South,5,459,2295,2023,9,September,2023-09,688.5,Large
145592,2024-05-06,Laptop,Electronics,North,2,938,1876,2024,5,May,2024-05,562.8,Large
145593,2024-06-30,Headphones,Accessories,South,4,122,488,2024,6,June,2024-06,146.4,Medium
145594,2023-11-27,Phone,Electronics,West,1,755,755,2023,11,November,2023-11,226.5,Medium
145595,2024-08-21,Monitor,Electronics,East,2,297,594,2024,8,August,2024-08,178.2,Medium
145596,2023-06-07,Headphones,Accessories,North,4,147,588,2023,6,June,2023-06,176.4,Medium
145597,2024-03-07,Mouse,Accessories,Central,5,76,380,2024,3,March,2024-03,114.0,Medium
145598,2023-11-21,Smartwatch,Wearables,West,5,269,1345,2023,11,November,2023-11,403.5,Large
145599,2023-04-26,Headphones,Accessories,North,1,88,88,2023,4,April,2023-04,26.4,Small
145600,2024-06-03,Laptop,Electronics,Central,1,944,944,2024,6,June,2024-06,283.2,Medium
145601,2024-09-10,Headphones,Accessories,West,4,118,472,2024,9,September,2024-09,141.6,Medium
145602,2024-09-10,Tablet,Electronics,North,5,509,2545,2024,9,September,2024-09,763.5,Large
145603,2024-09-17,Mouse,Accessories,Central,3,70,210,2024,9,September,2024-09,63.0,Small
145604,2024-03-10,Smartwatch,Wearables,North,1,255,255,2024,3,March,2024-03,76.5,Small
145605,2024-06-05,Tablet,Electronics,East,5,493,2465,2024,6,June,2024-06,739.5,Large
145606,2024-07-25,Mouse,Accessories,East,3,7,21,2024,7,July,2024-07,6.3,Small
145607,2023-09-23,Keyboard,Accessories,Central,5,32,160,2023,9,September,2023-09,48.0,Small
145609,2023-04-12,Laptop,Electronics,East,5,865,4325,2023,4,April,2023-04,1297.5,Large
145610,2023-03-04,Mouse,Accessories,West,2,46,92,2023,3,March,2023-03,27.599999999999998,Small
145611,2024-11-17,Headphones,Accessories,South,3,88,264,2024,11,November,2024-11,79.2,Small
145612,2024-12-09,Phone,Electronics,East,3,838,2514,2024,12,December,2024-12,754.1999999999999,Large
145613,2024-05-25,Phone,Electronics,Central,5,761,3805,2024,5,May,2024-05,1141.5,Large
145614,2023-08-10,Phone,Electronics,West,5,781,3905,2023,8,August,2023-08,1171.5,Large
145615,2024-03-11,Monitor,Electronics,Central,3,287,861,2024,3,March,2024-03,258.3,Medium
